,id,zipcode,season,price_median_region,price_median_season,price,recommendation_price,profit
11843,2722059183,98042,fall,292500.0,279000.0,218500.0,284050.0,65550.0
11844,8651400730,98042,spring,292500.0,301000.0,191000.0,248300.0,57300.0
11845,8651441520,98042,spring,292500.0,301000.0,220000.0,286000.0,66000.0
11848,8651410120,98042,spring,292500.0,301000.0,225500.0,293150.0,67650.0
11851,2569600150,98042,fall,292500.0,279000.0,235000.0,305500.0,70500.0
11852,8651442060,98042,summer,292500.0,300000.0,214950.0,279435.0,64485.0
11853,8651402700,98042,fall,292500.0,279000.0,202950.0,263835.0,60885.0
11854,4051100230,98042,summer,292500.0,300000.0,240000.0,312000.0,72000.0
11855,2916610150,98042,winter,292500.0,286475.0,274950.0,357435.0,82485.0
11862,4178501020,98042,winter,292500.0,286475.0,276750.0,359775.0,83025.0
11863,8651441210,98042,summer,292500.0,300000.0,230000.0,299000.0,69000.0
11864,4311700120,98042,spring,292500.0,301000.0,105000.0,136500.0,31500.0
11868,8651430870,98042,spring,292500.0,301000.0,177000.0,230100.0,53100.0
11874,8651441750,98042,spring,292500.0,301000.0,174950.0,227435.0,52485.0
11875,8651442880,98042,spring,292500.0,301000.0,205000.0,266500.0,61500.0
11880,2722059215,98042,summer,292500.0,300000.0,239000.0,310700.0,71700.0
11884,5547500050,98042,fall,292500.0,279000.0,255000.0,331500.0,76500.0
11898,1796361100,98042,fall,292500.0,279000.0,265000.0,344500.0,79500.0
11900,8651442910,98042,spring,292500.0,301000.0,247500.0,321750.0,74250.0
11902,1796350080,98042,summer,292500.0,300000.0,239950.0,311935.0,71985.0
11906,7614100020,98042,fall,292500.0,279000.0,265000.0,344500.0,79500.0
11914,2722059292,98042,summer,292500.0,300000.0,129000.0,167700.0,38700.0
11916,8651402750,98042,winter,292500.0,286475.0,132825.0,172672.5,39847.5
11918,8651440780,98042,fall,292500.0,279000.0,231000.0,300300.0,69300.0
11920,6600410290,98042,summer,292500.0,300000.0,207500.0,269750.0,62250.0
11921,6600410170,98042,spring,292500.0,301000.0,124740.0,162162.0,37422.0
11926,8651410670,98042,fall,292500.0,279000.0,189950.0,246935.0,56985.0
11928,8651410190,98042,fall,292500.0,279000.0,179950.0,233935.0,53985.0
11934,8651430220,98042,summer,292500.0,300000.0,183000.0,237900.0,54900.0
11940,8651430210,98042,spring,292500.0,301000.0,217000.0,282100.0,65100.0
11941,7763400035,98042,spring,292500.0,301000.0,253500.0,329550.0,76050.0
11945,8651400580,98042,fall,292500.0,279000.0,195000.0,253500.0,58500.0
11946,1796381120,98042,summer,292500.0,300000.0,219000.0,284700.0,65700.0
11948,5470100090,98042,fall,292500.0,279000.0,210000.0,273000.0,63000.0
11953,8092500720,98042,summer,292500.0,300000.0,230000.0,299000.0,69000.0
11966,3222069156,98042,winter,292500.0,286475.0,270000.0,351000.0,81000.0
11975,1796380330,98042,summer,292500.0,300000.0,249900.0,324870.0,74970.0
11977,4178500150,98042,fall,292500.0,279000.0,289000.0,433500.0,144500.0
11980,1865820300,98042,spring,292500.0,301000.0,205000.0,266500.0,61500.0
11982,621069154,98042,summer,292500.0,300000.0,226000.0,293800.0,67800.0
12040,8857320070,98008,fall,545000.0,538000.0,490000.0,637000.0,147000.0
12041,7375300160,98008,spring,545000.0,545000.0,530000.0,689000.0,159000.0
12042,4040800810,98008,spring,545000.0,545000.0,420000.0,546000.0,126000.0
12044,259600260,98008,winter,545000.0,545000.0,345000.0,448500.0,103500.0
12047,686201000,98008,winter,545000.0,545000.0,538200.0,699660.0,161460.0
12048,4037200295,98008,summer,545000.0,546800.0,525000.0,682500.0,157500.0
12049,4039100400,98008,spring,545000.0,545000.0,515000.0,669500.0,154500.0
12062,8563000520,98008,fall,545000.0,538000.0,529219.0,687984.7,158765.7
12065,3298201290,98008,winter,545000.0,545000.0,370000.0,481000.0,111000.0
12072,8857320260,98008,fall,545000.0,538000.0,462000.0,600600.0,138600.0
12084,4038100110,98008,summer,545000.0,546800.0,480000.0,624000.0,144000.0
12088,4036800805,98008,spring,545000.0,545000.0,523000.0,679900.0,156900.0
12089,4037800015,98008,winter,545000.0,545000.0,480000.0,624000.0,144000.0
12090,4040800090,98008,spring,545000.0,545000.0,390000.0,507000.0,117000.0
12091,4037200735,98008,spring,545000.0,545000.0,430000.0,559000.0,129000.0
12093,4040800600,98008,summer,545000.0,546800.0,502000.0,652600.0,150600.0
12098,4037400430,98008,fall,545000.0,538000.0,478000.0,621400.0,143400.0
12104,7922900380,98008,fall,545000.0,538000.0,538000.0,807000.0,269000.0
12106,4039000050,98008,summer,545000.0,546800.0,516130.0,670969.0,154839.0
12110,7430500415,98008,summer,545000.0,546800.0,540000.0,702000.0,162000.0
12114,259600280,98008,spring,545000.0,545000.0,400000.0,520000.0,120000.0
12117,3298300130,98008,winter,545000.0,545000.0,474905.0,617376.5,142471.5
12118,4038700190,98008,fall,545000.0,538000.0,527000.0,685100.0,158100.0
12121,3275750290,98008,spring,545000.0,545000.0,480000.0,624000.0,144000.0
12122,4036800170,98008,summer,545000.0,546800.0,453000.0,588900.0,135900.0
12129,4037400280,98008,fall,545000.0,538000.0,502550.0,653315.0,150765.0
12130,8563010420,98008,winter,545000.0,545000.0,450000.0,585000.0,135000.0
12138,4037200585,98008,summer,545000.0,546800.0,394950.0,513435.0,118485.0
12141,3298300210,98008,winter,545000.0,545000.0,435000.0,565500.0,130500.0
12147,259600790,98008,fall,545000.0,538000.0,500000.0,650000.0,150000.0
12149,3625059140,98008,spring,545000.0,545000.0,515000.0,669500.0,154500.0
12151,4038000040,98008,spring,545000.0,545000.0,250000.0,325000.0,75000.0
12154,259600330,98008,winter,545000.0,545000.0,465000.0,604500.0,139500.0
12158,3298300530,98008,fall,545000.0,538000.0,351000.0,456300.0,105300.0
12163,8563000770,98008,winter,545000.0,545000.0,490000.0,637000.0,147000.0
12170,4040700310,98008,summer,545000.0,546800.0,416000.0,540800.0,124800.0
12174,4036801245,98008,spring,545000.0,545000.0,385000.0,500500.0,115500.0
12175,7375100070,98008,spring,545000.0,545000.0,491000.0,638300.0,147300.0
12176,686400060,98008,summer,545000.0,546800.0,521000.0,677300.0,156300.0
12177,4036800370,98008,fall,545000.0,538000.0,455000.0,591500.0,136500.0
12178,3298400350,98008,winter,545000.0,545000.0,312500.0,406250.0,93750.0
12184,4037400070,98008,summer,545000.0,546800.0,450000.0,585000.0,135000.0
12185,259800640,98008,summer,545000.0,546800.0,500000.0,650000.0,150000.0
12187,4037500335,98008,summer,545000.0,546800.0,455000.0,591500.0,136500.0
12192,4037000160,98008,summer,545000.0,546800.0,506000.0,657800.0,151800.0
12195,9557300560,98008,spring,545000.0,545000.0,530000.0,689000.0,159000.0
12196,8857320030,98008,fall,545000.0,538000.0,515000.0,669500.0,154500.0
12197,259800060,98008,summer,545000.0,546800.0,445000.0,578500.0,133500.0
12200,4038000055,98008,summer,545000.0,546800.0,425000.0,552500.0,127500.0
12203,3298200320,98008,summer,545000.0,546800.0,445000.0,578500.0,133500.0
12207,7922800160,98008,spring,545000.0,545000.0,511555.0,665021.5,153466.5
12211,4037500230,98008,fall,545000.0,538000.0,400000.0,520000.0,120000.0
12212,4038500330,98008,spring,545000.0,545000.0,432000.0,561600.0,129600.0
12215,3298200790,98008,summer,545000.0,546800.0,475000.0,617500.0,142500.0
12216,4038400040,98008,fall,545000.0,538000.0,520000.0,676000.0,156000.0
12222,7752000065,98008,winter,545000.0,545000.0,537000.0,698100.0,161100.0
12227,4038100360,98008,winter,545000.0,545000.0,466200.0,606060.0,139860.0
12229,7923000360,98008,winter,545000.0,545000.0,538000.0,699400.0,161400.0
12231,4040800120,98008,winter,545000.0,545000.0,447000.0,581100.0,134100.0
12234,4039500610,98008,summer,545000.0,546800.0,440000.0,572000.0,132000.0
12236,3298200620,98008,summer,545000.0,546800.0,358000.0,465400.0,107400.0
12241,4040800360,98008,fall,545000.0,538000.0,420000.0,546000.0,126000.0
12248,1952000150,98008,spring,545000.0,545000.0,530000.0,689000.0,159000.0
12253,8563000250,98008,summer,545000.0,546800.0,522500.0,679250.0,156750.0
12254,4037000635,98008,spring,545000.0,545000.0,485000.0,630500.0,145500.0
12256,4040800050,98008,fall,545000.0,538000.0,415000.0,539500.0,124500.0
12259,4037800020,98008,fall,545000.0,538000.0,497500.0,646750.0,149250.0
12264,4038200480,98008,winter,545000.0,545000.0,480000.0,624000.0,144000.0
12266,4037700285,98008,summer,545000.0,546800.0,415000.0,539500.0,124500.0
12269,8155500020,98008,fall,545000.0,538000.0,530000.0,689000.0,159000.0
12270,3298400470,98008,winter,545000.0,545000.0,437400.0,568620.0,131220.0
12271,4037000080,98008,summer,545000.0,546800.0,416000.0,540800.0,124800.0
12273,259800680,98008,summer,545000.0,546800.0,534000.0,694200.0,160200.0
12276,8857320130,98008,spring,545000.0,545000.0,472000.0,613600.0,141600.0
12277,4037000185,98008,fall,545000.0,538000.0,395000.0,513500.0,118500.0
12283,8563030500,98008,spring,545000.0,545000.0,539950.0,701935.0,161985.0
12288,4036800900,98008,fall,545000.0,538000.0,447000.0,581100.0,134100.0
12290,8563000110,98008,spring,545000.0,545000.0,427000.0,555100.0,128100.0
12292,4037200690,98008,winter,545000.0,545000.0,458450.0,595985.0,137535.0
12297,8857320120,98008,spring,545000.0,545000.0,542000.0,704600.0,162600.0
12302,7923200150,98008,fall,545000.0,538000.0,537000.0,698100.0,161100.0
12305,6189600040,98008,fall,545000.0,538000.0,443000.0,575900.0,132900.0
12314,7751800115,98008,summer,545000.0,546800.0,425000.0,552500.0,127500.0
12316,224059021,98008,winter,545000.0,545000.0,450000.0,585000.0,135000.0
12323,1081200350,98059,fall,435000.0,425975.0,320000.0,416000.0,96000.0
12324,3211100860,98059,spring,435000.0,439975.0,274250.0,356525.0,82275.0
12326,5127001620,98059,winter,435000.0,430000.0,315000.0,409500.0,94500.0
12329,4048400070,98059,winter,435000.0,430000.0,320000.0,416000.0,96000.0
12330,1072010350,98059,summer,435000.0,440000.0,380000.0,494000.0,114000.0
12335,5231000060,98059,summer,435000.0,440000.0,310000.0,403000.0,93000.0
12337,7230200340,98059,winter,435000.0,430000.0,305000.0,396500.0,91500.0
12339,1081300200,98059,spring,435000.0,439975.0,352000.0,457600.0,105600.0
12341,1081300370,98059,spring,435000.0,439975.0,385000.0,500500.0,115500.0
12344,3450300240,98059,spring,435000.0,439975.0,302000.0,392600.0,90600.0
12346,1023059324,98059,summer,435000.0,440000.0,235000.0,305500.0,70500.0
12355,9353300140,98059,summer,435000.0,440000.0,284950.0,370435.0,85485.0
12356,5127001600,98059,fall,435000.0,425975.0,331500.0,430950.0,99450.0
12357,7230000350,98059,fall,435000.0,425975.0,300000.0,390000.0,90000.0
12360,2787720140,98059,spring,435000.0,439975.0,416000.0,540800.0,124800.0
12364,3664500041,98059,spring,435000.0,439975.0,378000.0,491400.0,113400.0
12366,2155500030,98059,spring,435000.0,439975.0,380000.0,494000.0,114000.0
12369,7206900075,98059,summer,435000.0,440000.0,200000.0,260000.0,60000.0
12370,1072030510,98059,summer,435000.0,440000.0,415000.0,539500.0,124500.0
12371,3450300270,98059,spring,435000.0,439975.0,268000.0,348400.0,80400.0
12373,1023059223,98059,summer,435000.0,440000.0,311000.0,404300.0,93300.0
12374,49500090,98059,winter,435000.0,430000.0,372000.0,483600.0,111600.0
12377,1463400047,98059,summer,435000.0,440000.0,335000.0,435500.0,100500.0
12383,2787720300,98059,spring,435000.0,439975.0,410000.0,533000.0,123000.0
12391,7230300100,98059,summer,435000.0,440000.0,320000.0,416000.0,96000.0
12398,2323059184,98059,winter,435000.0,430000.0,305000.0,396500.0,91500.0
12399,9353300600,98059,summer,435000.0,440000.0,348500.0,453050.0,104550.0
12400,1471701780,98059,summer,435000.0,440000.0,374950.0,487435.0,112485.0
12401,9353300090,98059,summer,435000.0,440000.0,360000.0,468000.0,108000.0
12405,2482410130,98059,summer,435000.0,440000.0,335000.0,435500.0,100500.0
12406,7230400430,98059,fall,435000.0,425975.0,322400.0,419120.0,96720.0
12411,3450300020,98059,spring,435000.0,439975.0,329000.0,427700.0,98700.0
12412,4048400185,98059,fall,435000.0,425975.0,352000.0,457600.0,105600.0
12418,5127000420,98059,winter,435000.0,430000.0,357500.0,464750.0,107250.0
12420,2195900010,98059,summer,435000.0,440000.0,270000.0,351000.0,81000.0
12423,2787720170,98059,fall,435000.0,425975.0,395000.0,513500.0,118500.0
12428,323059167,98059,summer,435000.0,440000.0,259000.0,336700.0,77700.0
12429,5127000670,98059,spring,435000.0,439975.0,314000.0,408200.0,94200.0
12431,8114000020,98059,winter,435000.0,430000.0,310650.0,403845.0,93195.0
12432,5169700022,98059,fall,435000.0,425975.0,334950.0,435435.0,100485.0
12433,3450300430,98059,winter,435000.0,430000.0,317500.0,412750.0,95250.0
12434,5127000430,98059,winter,435000.0,430000.0,320000.0,416000.0,96000.0
12437,5127100190,98059,spring,435000.0,439975.0,290000.0,377000.0,87000.0
12442,1523059180,98059,fall,435000.0,425975.0,354900.0,461370.0,106470.0
12448,3243100050,98059,summer,435000.0,440000.0,250000.0,325000.0,75000.0
12459,2525000220,98059,spring,435000.0,439975.0,370000.0,481000.0,111000.0
12462,3450400330,98059,winter,435000.0,430000.0,306500.0,398450.0,91950.0
12463,323059146,98059,spring,435000.0,439975.0,343000.0,445900.0,102900.0
12465,5127000410,98059,summer,435000.0,440000.0,350000.0,455000.0,105000.0
12467,2787700150,98059,spring,435000.0,439975.0,365000.0,474500.0,109500.0
12468,1823069059,98059,summer,435000.0,440000.0,355000.0,461500.0,106500.0
12469,5127001320,98059,fall,435000.0,425975.0,190000.0,247000.0,57000.0
12476,1471700410,98059,spring,435000.0,439975.0,310000.0,403000.0,93000.0
12477,1523059100,98059,fall,435000.0,425975.0,320000.0,416000.0,96000.0
12483,9353300820,98059,spring,435000.0,439975.0,310000.0,403000.0,93000.0
12486,1463400081,98059,summer,435000.0,440000.0,230000.0,299000.0,69000.0
12489,3211100240,98059,spring,435000.0,439975.0,349000.0,453700.0,104700.0
12490,1081300390,98059,fall,435000.0,425975.0,330000.0,429000.0,99000.0
12491,2787700060,98059,winter,435000.0,430000.0,420000.0,546000.0,126000.0
12494,7230300060,98059,summer,435000.0,440000.0,370000.0,481000.0,111000.0
12496,1081310060,98059,winter,435000.0,430000.0,375000.0,487500.0,112500.0
12504,1081330060,98059,summer,435000.0,440000.0,375000.0,487500.0,112500.0
12508,7229900885,98059,fall,435000.0,425975.0,313000.0,406900.0,93900.0
12509,1072000240,98059,summer,435000.0,440000.0,366000.0,475800.0,109800.0
12510,5127001170,98059,spring,435000.0,439975.0,266200.0,346060.0,79860.0
12511,2739200160,98059,summer,435000.0,440000.0,333000.0,432900.0,99900.0
12512,1081330030,98059,summer,435000.0,440000.0,375000.0,487500.0,112500.0
12514,1023059190,98059,spring,435000.0,439975.0,210000.0,273000.0,63000.0
12515,1081200070,98059,spring,435000.0,439975.0,405000.0,526500.0,121500.0
12518,1081800070,98059,fall,435000.0,425975.0,425000.0,552500.0,127500.0
12520,3243200310,98059,spring,435000.0,439975.0,300000.0,390000.0,90000.0
12524,3211100570,98059,summer,435000.0,440000.0,317500.0,412750.0,95250.0
12525,323059208,98059,summer,435000.0,440000.0,320000.0,416000.0,96000.0
12529,9353301070,98059,spring,435000.0,439975.0,342500.0,445250.0,102750.0
12534,6061400160,98059,fall,435000.0,425975.0,330000.0,429000.0,99000.0
12535,5127000810,98059,spring,435000.0,439975.0,305495.0,397143.5,91648.5
12536,1072000400,98059,fall,435000.0,425975.0,385000.0,500500.0,115500.0
12541,7230400400,98059,fall,435000.0,425975.0,240000.0,312000.0,72000.0
12542,3211100990,98059,fall,435000.0,425975.0,410000.0,533000.0,123000.0
12544,5095401360,98059,fall,435000.0,425975.0,418000.0,543400.0,125400.0
12553,3211100730,98059,summer,435000.0,440000.0,360000.0,468000.0,108000.0
12564,2787700180,98059,winter,435000.0,430000.0,320000.0,416000.0,96000.0
12565,7229900925,98059,fall,435000.0,425975.0,381000.0,495300.0,114300.0
12566,5127100210,98059,spring,435000.0,439975.0,360000.0,468000.0,108000.0
12567,7229900145,98059,winter,435000.0,430000.0,430000.0,645000.0,215000.0
12575,8114000040,98059,summer,435000.0,440000.0,310000.0,403000.0,93000.0
12576,1023059186,98059,winter,435000.0,430000.0,252000.0,327600.0,75600.0
12578,1081300450,98059,summer,435000.0,440000.0,364000.0,473200.0,109200.0
12582,2739200040,98059,fall,435000.0,425975.0,302000.0,392600.0,90600.0
12588,5095600360,98059,spring,435000.0,439975.0,329950.0,428935.0,98985.0
12589,3211101010,98059,winter,435000.0,430000.0,319500.0,415350.0,95850.0
12590,323059103,98059,spring,435000.0,439975.0,425000.0,552500.0,127500.0
12592,7229900975,98059,spring,435000.0,439975.0,314950.0,409435.0,94485.0
12594,5104220120,98059,winter,435000.0,430000.0,320000.0,416000.0,96000.0
12595,9353300220,98059,spring,435000.0,439975.0,285000.0,370500.0,85500.0
12597,7230300610,98059,spring,435000.0,439975.0,352500.0,458250.0,105750.0
12598,6649500040,98059,summer,435000.0,440000.0,255000.0,331500.0,76500.0
12599,3664500133,98059,fall,435000.0,425975.0,383000.0,497900.0,114900.0
12600,1823069213,98059,spring,435000.0,439975.0,249950.0,324935.0,74985.0
12602,7418000130,98059,winter,435000.0,430000.0,430000.0,645000.0,215000.0
12605,7229900285,98059,fall,435000.0,425975.0,390000.0,507000.0,117000.0
12611,1016000080,98059,fall,435000.0,425975.0,345000.0,448500.0,103500.0
12612,5104200420,98059,spring,435000.0,439975.0,320000.0,416000.0,96000.0
12614,5104200380,98059,fall,435000.0,425975.0,265000.0,344500.0,79500.0
12617,268500020,98059,fall,435000.0,425975.0,282500.0,367250.0,84750.0
12619,9347900020,98059,winter,435000.0,430000.0,230000.0,299000.0,69000.0
12624,6928000440,98059,summer,435000.0,440000.0,301950.0,392535.0,90585.0
12625,1471701470,98059,summer,435000.0,440000.0,293000.0,380900.0,87900.0
12626,7418000020,98059,summer,435000.0,440000.0,305000.0,396500.0,91500.0
12631,3211000170,98059,fall,435000.0,425975.0,255000.0,331500.0,76500.0
12633,1471701410,98059,spring,435000.0,439975.0,347950.0,452335.0,104385.0
12636,3211000190,98059,fall,435000.0,425975.0,310000.0,403000.0,93000.0
12638,2739200050,98059,spring,435000.0,439975.0,315000.0,409500.0,94500.0
12643,7229900005,98059,fall,435000.0,425975.0,350000.0,455000.0,105000.0
12648,2787700630,98059,spring,435000.0,439975.0,399000.0,518700.0,119700.0
12660,1623059092,98059,spring,435000.0,439975.0,270000.0,351000.0,81000.0
12661,5229300027,98059,fall,435000.0,425975.0,275000.0,357500.0,82500.0
12666,5127100100,98059,spring,435000.0,439975.0,382880.0,497744.0,114864.0
12672,7229700165,98059,winter,435000.0,430000.0,350000.0,455000.0,105000.0
12674,1081330210,98059,fall,435000.0,425975.0,410000.0,533000.0,123000.0
12675,5230300210,98059,winter,435000.0,430000.0,299000.0,388700.0,89700.0
12679,5095400040,98059,summer,435000.0,440000.0,270000.0,351000.0,81000.0
12680,1523059103,98059,fall,435000.0,425975.0,390000.0,507000.0,117000.0
12681,3793700210,98059,summer,435000.0,440000.0,299000.0,388700.0,89700.0
12696,3449000060,98059,fall,435000.0,425975.0,320000.0,416000.0,96000.0
12701,3449000300,98059,summer,435000.0,440000.0,379000.0,492700.0,113700.0
12738,3449000200,98059,spring,435000.0,439975.0,360000.0,468000.0,108000.0
12749,3449000010,98059,spring,435000.0,439975.0,294570.0,382941.0,88371.0
